PostalCode,Province,City,Latitude,Longitude,AreaCode,TimeZone,DST
A0G 0H6,NL,Templeman,49.203341,-53.535439,709,-0330,Y
A0G 0H7,NL,Boyds Cove,49.454367,-54.658087,709,-0330,Y
A0G 0H8,NL,Gambo,48.794936,-54.203169,709,-0330,Y
A0G 0H9,NL,Horwood,49.451529,-54.530673,709,-0330,Y
A0G 0J1,NL,Loon Bay,49.271704,-54.835156,709,-0330,Y
A0G 0J2,NL,Salvage,48.688215,-53.650996,709,-0330,Y
A0G 0J3,NL,Victoria Cove,49.34575,-54.484713,709,-0330,Y
A0G 0J4,NL,Wesleyville,49.168852,-53.554858,709,-0330,Y
A0G 0J5,NL,Change Islands,49.673073,-54.410653,709,-0330,Y
A0G 0J6,NL,Deadmans Bay,49.357187,-53.71758,709,-0330,Y
A0G 0J7,NL,Newtown,49.20386,-53.514993,709,-0330,Y
A0G 0J8,NL,Seldom,49.615095,-54.187617,709,-0330,Y
A0G 0J9,NL,Traytown,48.666358,-53.97154,709,-0330,Y
A0G 0K1,NL,Embree,49.313003,-55.030783,709,-0330,Y
A0G 0K2,NL,Brookfield,49.137737,-53.583036,709,-0330,Y
A0G 1A0,NL,Aspen Cove,49.459186,-54.105743,709,-0330,Y
A0G 1B0,NL,Badgers Quay,49.113469,-53.58613,709,-0330,Y
A0G 1C0,NL,Benton,48.896583,-54.417869,709,-0330,Y
A0G 1E0,NL,Birchy Bay,49.363809,-54.726218,709,-0330,Y
A0G 1G0,NL,Boyds Cove,49.454367,-54.658087,709,-0330,Y
A0G 1H0,NL,Bridgeport,49.551031,-54.874505,709,-0330,Y
A0G 1J0,NL,Brookfield,49.137737,-53.583036,709,-0330,Y
A0G 1K0,NL,Burnside,48.715211,-53.788115,709,-0330,Y
A0G 1L0,NL,Campbellton,49.292953,-54.935334,709,-0330,Y
A0G 1M0,NL,Cape Freels North,49.260871,-53.499355,709,-0330,Y
A0G 1N0,NL,Carmanville,49.406651,-54.292778,709,-0330,Y
A0G 1P0,NL,Carters Cove,49.536753,-54.781805,709,-0330,Y
A0G 1R0,NL,Change Islands,49.673073,-54.410653,709,-0330,Y
A0G 1S0,NL,Cottlesville,49.510696,-54.865479,709,-0330,Y
A0G 1T0,NL,Gambo,48.794936,-54.203169,709,-0330,Y
A0G 1V0,NL,Deadmans Bay,49.357187,-53.71758,709,-0330,Y
A0G 1W0,NL,Deep Bay,49.6607,-54.275425,709,-0330,Y
A0G 1X0,NL,Dover,48.869594,-53.96888,709,-0330,Y
A0G 1Y0,NL,Durrell,49.661902,-54.733434,709,-0330,Y
A0G 1Z0,NL,Eastport,48.655092,-53.754695,709,-0330,Y
A0G 2A0,NL,Embree,49.313003,-55.030783,709,-0330,Y
A0G 2B0,NL,Fogo,49.713908,-54.275593,709,-0330,Y
A0G 2C0,NL,Frederickton,49.426934,-54.356268,709,-0330,Y
A0G 2E0,NL,Gambo South,48.835173,-54.123956,709,-0330,Y
A0G 2G0,NL,Gander Bay,49.292782,-54.482647,709,-0330,Y
A0G 2H0,NL,Gander Bay South,49.270154,-54.487373,709,-0330,Y
A0G 2J0,NL,Baytona,49.342055,-54.764962,709,-0330,Y
A0G 2K0,NL,Glenwood,48.997455,-54.872531,709,-0330,Y
A0G 2L0,NL,Glovertown,48.686589,-54.033228,709,-0330,Y
A0G 2M0,NL,Glovertown South,48.669029,-54.000497,709,-0330,Y
A0G 2N0,NL,Greenspond,49.068325,-53.572985,709,-0330,Y
A0G 2P0,NL,Hare Bay BB,48.854704,-54.010032,709,-0330,Y
A0G 2R0,NL,Herring Neck,49.638475,-54.617727,709,-0330,Y
A0G 2S0,NL,Hillgrade,49.568411,-54.701476,709,-0330,Y
A0G 2T0,NL,Horwood,49.451529,-54.530673,709,-0330,Y
A0G 2V0,NL,Indian Bay BB,49.042705,-53.876604,709,-0330,Y
A0G 2W0,NL,Island Harbour,49.671124,-54.310891,709,-0330,Y
A0G 2X0,NL,Joe Batts Arm,49.722688,-54.149815,709,-0330,Y
A0G 2Y0,NL,Ladle Cove,49.473119,-54.061149,709,-0330,Y
A0G 2Z0,NL,Laurenceton,49.191214,-55.275638,709,-0330,Y
A0G 3A0,NL,Lewisporte,49.243271,-55.059349,709,-0330,Y
A0G 3B0,NL,Little Burnt Bay,49.337069,-55.0752,709,-0330,Y
A0G 3C0,NL,Loon Bay,49.271704,-54.835156,709,-0330,Y
A0G 3E0,NL,Lumsden,49.298721,-53.610616,709,-0330,Y
A0G 3G0,NL,Main Point,49.323398,-54.420536,709,-0330,Y
A0G 3H0,NL,Moretons Harbour,49.556796,-54.8672,709,-0330,Y
A0G 3J0,NL,Musgrave Harbour,49.447575,-53.961575,709,-0330,Y
A0G 3K0,NL,Comfort Cove-Newstead,49.40158,-54.859386,709,-0330,Y
A0G 3L0,NL,Newtown,49.20386,-53.514993,709,-0330,Y
A0G 3M0,NL,Norris Arm,49.087238,-55.267562,709,-0330,Y
A0G 3N0,NL,Norris Arm Northside,49.119322,-55.22684,709,-0330,Y
A0G 3P0,NL,Pools Island,49.078996,-53.628824,709,-0330,Y
A0G 3R0,NL,Port Albert,49.541394,-54.533682,709,-0330,Y
A0G 3S0,NL,Pound Cove,49.181665,-53.55675,709,-0330,Y
A0G 3T0,NL,Rodgers Cove,49.368969,-54.507734,709,-0330,Y
A0G 3V0,NL,St Brendans,48.868395,-53.652369,709,-0330,Y
A0G 3W0,NL,St Chads,48.686582,-53.773338,709,-0330,Y
A0G 3X0,NL,Salvage,48.688215,-53.650996,709,-0330,Y
A0G 3Y0,NL,Sandringham,48.66576,-53.823769,709,-0330,Y
A0G 3Z0,NL,Seldom,49.615095,-54.187617,709,-0330,Y
A0G 4A0,NL,Shalloway Cove,48.845563,-53.67816,709,-0330,Y
A0G 4B0,NL,Stag Harbour,49.582174,-54.282037,709,-0330,Y
A0G 4C0,NL,Stoneville,49.452045,-54.551809,709,-0330,Y
A0G 4E0,NL,Summerford,49.490072,-54.80775,709,-0330,Y
A0G 4G0,NL,Templeman,49.203341,-53.535439,709,-0330,Y
A0G 4H0,NL,Tilting,49.702559,-54.063556,709,-0330,Y
A0G 4J0,NL,Tizzards Harbour,49.59524,-54.803191,709,-0330,Y
A0G 4K0,NL,Traytown,48.666358,-53.97154,709,-0330,Y
A0G 4L0,NL,Trinity BB,48.979573,-53.911144,709,-0330,Y
A0G 4M0,NL,Twillingate,49.648304,-54.763934,709,-0330,Y
A0G 4N0,NL,Victoria Cove,49.34575,-54.484713,709,-0330,Y
A0G 4P0,NL,Wareham-Centreville,49.012509,-53.88898,709,-0330,Y
A0G 4R0,NL,Wesleyville,49.168852,-53.554858,709,-0330,Y
A0G 4S0,NL,Valley Pond,49.569534,-54.898127,709,-0330,Y
A0G 4T0,NL,Wings Point,49.321079,-54.483937,709,-0330,Y
A0H 0A1,NL,Pools Cove,47.68202,-55.4332,709,-0330,Y
A0H 0A2,NL,Belleoram,47.523783,-55.41216,709,-0330,Y
A0H 0A3,NL,Peterview,49.125601,-55.336473,709,-0330,Y
A0H 0A4,NL,Harbour Breton,47.469531,-55.821456,709,-0330,Y
A0H 0A5,NL,English Harbour West,47.46584,-55.504689,709,-0330,Y
A0H 0A6,NL,St Albans,47.868892,-55.845597,709,-0330,Y
A0H 0A7,NL,Hermitage,47.557426,-55.927904,709,-0330,Y
A0H 0A8,NL,Milltown,47.916034,-55.74688,709,-0330,Y
A0H 0A9,NL,Conne River,47.882826,-55.699199,709,-0330,Y
A0H 0B1,NL,Botwood,49.130862,-55.366883,709,-0330,Y
A0H 0B2,NL,Bishops Falls,49.010613,-55.495751,709,-0330,Y
A0H 0B3,NL,Leading Tickles,49.505027,-55.453138,709,-0330,Y
A0H 0B4,NL,Millertown,48.858317,-56.433594,709,-0330,Y
A0H 0B5,NL,Head Bay d'Espoir,47.919082,-55.743662,709,-0330,Y
A0H 0B6,NL,Buchans,48.825542,-56.855185,709,-0330,Y
A0H 0B7,NL,Badger,48.980605,-56.03452,709,-0330,Y
A0H 0B8,NL,Gaultois,47.607679,-55.920087,709,-0330,Y
A0H 0B9,NL,McCallum,48.858317,-56.433594,709,-0330,Y
A0H 0C1,NL,Point Leamington,49.336947,-55.399181,709,-0330,Y
A0H 0C2,NL,Seal Cove FB,47.48466,-56.062015,709,-0330,Y
A0H 0C3,NL,Rencontre East,47.647543,-55.231392,709,-0330,Y
A0H 1A0,NL,Badger,48.980605,-56.03452,709,-0330,Y
A0H 1B0,NL,Belleoram,47.523783,-55.41216,709,-0330,Y
A0H 1C0,NL,Bishops Falls,49.016327,-55.481904,709,-0330,Y
A0H 1E0,NL,Botwood,49.130862,-55.366883,709,-0330,Y
A0H 1G0,NL,Buchans,48.825542,-56.855185,709,-0330,Y
A0H 1H0,NL,Buchans Junction,48.858317,-56.433594,709,-0330,Y
A0H 1J0,NL,Conne River,47.882826,-55.699199,709,-0330,Y
A0H 1L0,NL,Cottrells Cove,49.481555,-55.284487,709,-0330,Y
A0H 1M0,NL,English Harbour West,47.46584,-55.504689,709,-0330,Y
A0H 1N0,NL,Gaultois,47.607679,-55.920087,709,-0330,Y
A0H 1P0,NL,Harbour Breton,47.469531,-55.821456,709,-0330,Y
A0H 1R0,NL,Head Bay d'Espoir,47.924373,-55.747611,709,-0330,Y
A0H 1S0,NL,Hermitage,47.557426,-55.927904,709,-0330,Y
A0H 1T0,NL,Leading Tickles,49.505027,-55.453138,709,-0330,Y
A0H 1V0,NL,Millertown,48.858317,-56.433594,709,-0330,Y
A0H 1W0,NL,Milltown,47.916034,-55.74688,709,-0330,Y
A0H 1Y0,NL,Peterview,49.121981,-55.334993,709,-0330,Y
A0H 1Z0,NL,Point Leamington,49.337787,-55.399166,709,-0330,Y
A0H 2A0,NL,Point of Bay,49.295709,-55.261807,709,-0330,Y
A0H 2B0,NL,Pools Cove,47.68202,-55.4332,709,-0330,Y
A0H 2C0,NL,Rencontre East,47.647543,-55.231392,709,-0330,Y
A0H 2E0,NL,St Albans,47.868892,-55.845597,709,-0330,Y
A0H 2G0,NL,Seal Cove FB,47.48466,-56.062015,709,-0330,Y
A0H 2J0,NL,McCallum,48.858317,-56.433594,709,-0330,Y
A0J 0A1,NL,Brighton,49.535892,-55.653406,709,-0330,Y
A0J 0A2,NL,Pilleys Island,49.506915,-55.731502,709,-0330,Y
A0J 0A3,NL,South Brook GB,49.534086,-56.191577,709,-0330,Y
A0J 0A4,NL,Little Bay NDB,49.600564,-55.954795,709,-0330,Y
A0J 0A5,NL,Kings Point,49.534086,-56.191577,709,-0330,Y
A0J 0A6,NL,Springdale,49.534086,-56.191577,709,-0330,Y
A0J 0A7,NL,Roberts Arm,49.485345,-55.812693,709,-0330,Y
A0J 0A8,NL,Triton,49.513793,-55.618698,709,-0330,Y
A0J 0A9,NL,Beaumont,49.615184,-55.678575,709,-0330,Y
A0J 0B2,NL,Miles Cove,49.542169,-55.780219,709,-0330,Y
A0J 1A0,NL,Beaumont,49.615184,-55.678575,709,-0330,Y
A0J 1B0,NL,Brighton,49.535892,-55.653406,709,-0330,Y
A0J 1E0,NL,Harrys Harbour,49.687253,-55.970176,709,-0330,Y
A0J 1G0,NL,Jacksons Cove,49.653723,-56.037362,709,-0330,Y
A0J 1H0,NL,Kings Point,49.534086,-56.191577,709,-0330,Y
A0J 1J0,NL,Little Bay NDB,49.600564,-55.954795,709,-0330,Y
A0J 1L0,NL,Miles Cove,49.542169,-55.780219,709,-0330,Y
A0J 1M0,NL,Pilleys Island,49.506915,-55.731502,709,-0330,Y
A0J 1N0,NL,Port Anson,49.535547,-55.837691,709,-0330,Y
A0J 1P0,NL,Rattling Brook,49.534086,-56.191577,709,-0330,Y
A0J 1R0,NL,Roberts Arm,49.485345,-55.812693,709,-0330,Y
A0J 1S0,NL,South Brook GB,49.534086,-56.191577,709,-0330,Y
A0J 1T0,NL,Springdale,49.533964,-56.027982,709,-0330,Y
A0J 1V0,NL,Triton,49.513793,-55.618698,709,-0330,Y
A0K 0A1,NL,Conche,50.885056,-55.895085,709,-0330,Y
A0K 0A2,NL,Flowers Cove,51.297579,-56.729741,709,-0330,Y
A0K 0A3,NL,Hampden,49.541742,-56.859733,709,-0330,Y
A0K 0A4,NL,Harbour Round,49.920838,-55.719211,709,-0330,Y
A0K 0A5,NL,Raleigh,51.559155,-55.729009,709,-0330,Y
A0K 0A6,NL,Rocky Harbour,49.590165,-57.916398,709,-0330,Y
A0K 0A7,NL,Forteau,51.472671,-56.957248,709,-0330,Y
A0K 0A8,NL,Birchy Head,49.4702,-57.919314,709,-0330,Y
A0K 0A9,NL,Baie Verte,49.937688,-56.195098,709,-0330,Y
A0K 0B1,NL,Englee,50.732398,-56.105916,709,-0330,Y
A0K 0B2,NL,Fleur de Lys,50.122322,-56.130061,709,-0330,Y
A0K 0B3,NL,St Lewis,52.290019,-55.835287,709,-0330,Y
A0K 0B4,NL,Woodstock,49.966058,-55.882371,709,-0330,Y
A0K 0B5,NL,Black Tickle,53.466412,-55.776021,709,-0400,Y
A0K 0B6,NL,Port au Choix,50.702755,-57.363275,709,-0330,Y
A0K 0B7,NL,Roddickton,50.869825,-56.118118,709,-0330,Y
A0K 0B8,NL,Shoe Cove,49.916621,-55.565512,709,-0330,Y
A0K 0B9,NL,Sops Arm,49.769813,-56.892552,709,-0330,Y
A0K 0C1,NL,Charlottetown LAB,52.778303,-56.153946,709,-0330,Y
A0K 0C2,NL,Sandy Cove,52.75732,-56.795984,709,-0330,Y
A0K 0C3,NL,Brents Cove,49.935455,-55.71329,709,-0330,Y
A0K 0C4,NL,Cow Head,49.913694,-57.793195,709,-0330,Y
A0K 0C5,NL,Seal Cove WB,49.936059,-56.386688,709,-0330,Y
A0K 0C6,NL,Black Duck Cove,51.200826,-56.77674,709,-0330,Y
A0K 0C7,NL,Daniels Harbour,50.230075,-57.589061,709,-0330,Y
A0K 0C8,NL,Marys Harbour,52.305148,-55.835977,709,-0330,Y
A0K 0C9,NL,Port Hope Simpson,52.55361,-56.301632,709,-0330,Y
A0K 0E1,NL,Mings Bight,49.975862,-56.049215,709,-0330,Y
A0K 0E2,NL,Middle Arm GB,49.704277,-56.089503,709,-0330,Y
A0K 0E3,NL,Hawkes Bay,50.606149,-57.171774,709,-0330,Y
A0K 0E4,NL,Bellburns,50.335509,-57.533217,709,-0330,Y
A0K 0E5,NL,Plum Point,51.077261,-56.883704,709,-0330,Y
A0K 0E6,NL,La Scie,49.955826,-55.596101,709,-0330,Y
A0K 0E7,NL,Portland Creek,50.157921,-57.613547,709,-0330,Y
A0K 0E8,NL,Port Saunders,50.647769,-57.302712,709,-0330,Y
A0K 0E9,NL,Reefs Harbour,51.007149,-57.01137,709,-0330,Y
A0K 0G1,NL,St Anthony East,52.75732,-56.795984,709,-0330,Y
A0K 0G2,NL,Bonne Bay,49.500731,-57.918283,709,-0330,Y
A0K 0G3,NL,Bird Cove,51.029852,-56.954526,709,-0330,Y
A0K 0G4,NL,Burlington,49.751856,-56.026532,709,-0330,Y
A0K 0G5,NL,Nippers Harbour,49.78615,-55.862095,709,-0330,Y
A0K 0G6,NL,Norris Point,49.527034,-57.884009,709,-0330,Y
A0K 0G7,NL,Parsons Pond,50.027123,-57.713808,709,-0330,Y
A0K 0G8,NL,Bide Arm,50.818055,-56.096467,709,-0330,Y
A0K 0G9,NL,Cooks Harbour,51.603227,-55.872747,709,-0330,Y
A0K 0H1,NL,Main Brook,51.184232,-56.019227,709,-0330,Y
A0K 0H2,NL,Pollards Point,49.757955,-56.91111,709,-0330,Y
A0K 0H3,NL,L'Anse au Clair,51.430023,-57.065414,709,-0330,Y
A0K 0H4,NL,St. Anthony,51.372827,-55.597132,709,-0330,Y
A0K 0H5,NL,Trout River,49.470971,-58.12629,709,-0330,Y
A0K 0H6,NL,Westport,49.787353,-56.636185,709,-0330,Y
A0K 0H7,NL,Eddies Cove,51.413002,-56.449147,709,-0330,Y
A0K 0H8,NL,Green Island Brook,51.39743,-56.525269,709,-0330,Y
A0K 0H9,NL,Cartwright,53.707725,-57.002844,709,-0400,Y
A0K 0J1,NL,Eddies Cove West,50.750283,-57.170138,709,-0330,Y
A0K 0J2,NL,Green Island Cove,51.382461,-56.572609,709,-0330,Y
A0K 0J3,NL,St Lunaire-Griquet,51.52048,-55.460941,709,-0330,Y
A0K 0J4,NL,Howley,49.169197,-57.118253,709,-0330,Y
A0K 0J5,NL,Jacksons Arm,49.866043,-56.794095,709,-0330,Y
A0K 0J6,NL,L'Anse au Loup,51.52444,-56.832157,709,-0330,Y
A0K 0J7,NL,Pacquet,49.991176,-55.885458,709,-0330,Y
A0K 0J8,NL,River of Ponds,50.525491,-57.402112,709,-0330,Y
A0K 0J9,NL,Lodge Bay,52.23101,-55.849552,709,-0330,Y
A0K 0K1,NL,Red Bay,51.730835,-56.425863,709,-0330,Y
A0K 0K2,NL,St Pauls,49.85547,-57.802901,709,-0330,Y
A0K 0K3,NL,West St Modeste,51.59197,-56.707748,709,-0330,Y
A0K 1A0,NL,Anchor Point,51.238341,-56.790229,709,-0330,Y
A0K 1B0,NL,Baie Verte,49.937688,-56.195098,709,-0330,Y
A0K 1C0,NL,Bartletts Harbour,50.94426,-56.984654,709,-0330,Y
A0K 1H0,NL,Bellburns,50.335509,-57.533217,709,-0330,Y
A0K 1J0,NL,Bide Arm,50.818055,-56.096467,709,-0330,Y
A0K 1K0,NL,Birchy Head,49.4702,-57.919314,709,-0330,Y
A0K 1L0,NL,Bird Cove,51.029852,-56.954526,709,-0330,Y
A0K 1M0,NL,Black Duck Cove,51.200826,-56.77674,709,-0330,Y
A0K 1N0,NL,Black Tickle,53.466498,-55.776732,709,-0400,Y
A0K 1P0,NL,Bonne Bay,49.500731,-57.918283,709,-0330,Y
A0K 1R0,NL,Brents Cove,49.935455,-55.71329,709,-0330,Y
A0K 1S0,NL,Burlington,49.751856,-56.026532,709,-0330,Y
A0K 1T0,NL,Lodge Bay,52.23101,-55.849552,709,-0330,Y
A0K 1V0,NL,Cartwright,53.707401,-57.004471,709,-0400,Y
A0K 1W0,NL,Castors River,50.938851,-56.954069,709,-0330,Y
A0K 1X0,NL,Coachmans Cove,50.060659,-56.157894,709,-0330,Y
A0K 1Y0,NL,Conche,50.885056,-55.895085,709,-0330,Y
A0K 1Z0,NL,Cooks Harbour,51.603227,-55.872747,709,-0330,Y
A0K 2A0,NL,Cow Head,49.913694,-57.793195,709,-0330,Y
A0K 2B0,NL,Croque,51.063417,-55.830505,709,-0330,Y
A0K 2C0,NL,Daniels Harbour,50.230075,-57.589061,709,-0330,Y
A0K 2G0,NL,Eddies Cove,51.413002,-56.449147,709,-0330,Y
A0K 2H0,NL,Eddies Cove West,50.750283,-57.170138,709,-0330,Y
A0K 2J0,NL,Englee,50.732398,-56.105916,709,-0330,Y
A0K 2M0,NL,Fleur de Lys,50.122322,-56.130061,709,-0330,Y
A0K 2N0,NL,Flowers Cove,51.297579,-56.729741,709,-0330,Y
A0K 2P0,NL,Forteau,51.472671,-56.957248,709,-0330,Y
A0K 2V0,NL,Green Island Brook,51.39743,-56.525269,709,-0330,Y
A0K 2W0,NL,Green Island Cove,51.382461,-56.572609,709,-0330,Y
A0K 2X0,NL,St Lunaire-Griquet,51.52048,-55.460941,709,-0330,Y
A0K 2Y0,NL,Hampden,49.541742,-56.859733,709,-0330,Y
A0K 3A0,NL,Harbour Round,49.920838,-55.719211,709,-0330,Y
A0K 3B0,NL,Hawkes Bay,50.606149,-57.171774,709,-0330,Y
A0K 3E0,NL,Howley,49.169197,-57.118253,709,-0330,Y
A0K 3H0,NL,Jacksons Arm,49.866043,-56.794095,709,-0330,Y
A0K 3K0,NL,L'Anse au Clair,51.430023,-57.065414,709,-0330,Y
A0K 3L0,NL,L'Anse au Loup,51.52444,-56.832157,709,-0330,Y
A0K 3M0,NL,La Scie,49.955826,-55.596101,709,-0330,Y
A0K 3N0,NL,Main Brook,51.184232,-56.019227,709,-0330,Y
A0K 3P0,NL,Marys Harbour,52.305148,-55.835977,709,-0330,Y
A0K 3R0,NL,Middle Arm GB,49.704277,-56.089503,709,-0330,Y
A0K 3S0,NL,Mings Bight,49.975862,-56.049215,709,-0330,Y
A0K 3T0,NL,Nippers Harbour,49.78615,-55.862095,709,-0330,Y
A0K 3V0,NL,Norris Point,49.527034,-57.884009,709,-0330,Y
A0K 3X0,NL,Pacquet,49.991176,-55.885458,709,-0330,Y
A0K 3Y0,NL,Paradise River,53.474186,-57.091618,709,-0330,Y
A0K 3Z0,NL,Parsons Pond,50.027123,-57.713808,709,-0330,Y
A0K 4A0,NL,Plum Point,51.077261,-56.883704,709,-0330,Y
A0K 4B0,NL,Pollards Point,49.757955,-56.91111,709,-0330,Y
A0K 4C0,NL,Port au Choix,50.702755,-57.363275,709,-0330,Y
A0K 4E0,NL,Port Hope Simpson,52.55361,-56.301632,709,-0330,Y
A0K 4G0,NL,Portland Creek,50.157921,-57.613547,709,-0330,Y
A0K 4H0,NL,Port Saunders,50.647769,-57.302712,709,-0330,Y
A0K 4J0,NL,Raleigh,51.559155,-55.729009,709,-0330,Y
A0K 4K0,NL,Red Bay,51.730835,-56.425863,709,-0330,Y
A0K 4L0,NL,Reefs Harbour,51.007149,-57.01137,709,-0330,Y
A0K 4M0,NL,River of Ponds,50.525491,-57.402112,709,-0330,Y
A0K 4N0,NL,Rocky Harbour,49.590165,-57.916398,709,-0330,Y
A0K 4P0,NL,Roddickton,50.869825,-56.118118,709,-0330,Y
A0K 4S0,NL,St. Anthony,51.372827,-55.597132,709,-0330,Y
A0K 4T0,NL,St Anthony East,52.75732,-56.795984,709,-0330,Y
A0K 4V0,NL,St Juliens,51.09935,-55.752724,709,-0330,Y
A0K 4W0,NL,St Lewis,52.290019,-55.835287,709,-0330,Y
A0K 4Y0,NL,St Pauls,49.85547,-57.802901,709,-0330,Y
A0K 4Z0,NL,Sallys Cove,49.731027,-57.935215,709,-0330,Y
A0K 5C0,NL,Sandy Cove,52.75732,-56.795984,709,-0330,Y
A0K 5E0,NL,Seal Cove WB,49.936059,-56.386688,709,-0330,Y
A0K 5G0,NL,Shoe Cove,49.916621,-55.565512,709,-0330,Y
A0K 5K0,NL,Sops Arm,49.769813,-56.892552,709,-0330,Y
A0K 5P0,NL,Trout River,49.470971,-58.12629,709,-0330,Y
A0K 5R0,NL,Westport,49.787353,-56.636185,709,-0330,Y
A0K 5S0,NL,West St Modeste,51.59197,-56.707748,709,-0330,Y
A0K 5T0,NL,Wild Cove WB,52.75732,-56.795984,709,-0330,Y
A0K 5X0,NL,Woodstock,49.966058,-55.882371,709,-0330,Y
A0K 5Y0,NL,Charlottetown LAB,52.778303,-56.153946,709,-0330,Y
A0L 0A1,NL,Lark Harbour,49.102231,-58.363646,709,-0330,Y
A0L 0A2,NL,Pasadena,49.013793,-57.586056,709,-0330,Y
A0L 0A3,NL,Coxs Cove,49.116523,-58.075751,709,-0330,Y
A0L 0A4,NL,Benoits Cove,49.00967,-58.13384,709,-0330,Y
A0L 0A5,NL,Frenchmans Cove BOI,49.084052,-58.130288,709,-0330,Y
A0L 0A6,NL,York Harbour,49.06082,-58.379731,709,-0330,Y
A0L 0A7,NL,Mount Moriah,48.968231,-58.041891,709,-0330,Y
A0L 1A0,NL,Benoits Cove,49.00671,-58.12172,709,-0330,Y
A0L 1C0,NL,Coxs Cove,49.116523,-58.075751,709,-0330,Y
A0L 1E0,NL,Frenchmans Cove BOI,49.084052,-58.130288,709,-0330,Y
A0L 1G0,NL,Gallants,48.703091,-58.241871,709,-0330,Y
A0L 1H0,NL,Lark Harbour,49.102231,-58.363646,709,-0330,Y
A0L 1J0,NL,Mount Moriah,48.968231,-58.041891,709,-0330,Y
A0L 1K0,NL,Pasadena,49.011748,-57.606924,709,-0330,Y
A0L 1L0,NL,York Harbour,49.06082,-58.379731,709,-0330,Y
A0M 0A1,NL,Rose Blanche,47.611586,-58.693407,709,-0330,Y
A0M 0A2,NL,Channel-Port-aux-Basques,47.570912,-59.135614,709,-0330,Y
A0M 0A3,NL,Burnt Islands BLP,47.604448,-58.874858,709,-0330,Y
A0M 0A4,NL,La Poile,48.231991,-58.227768,709,-0330,Y
A0M 0A5,NL,Isle-aux-Morts,47.587509,-58.974264,709,-0330,Y
A0M 1B0,NL,Burnt Islands BLP,47.604448,-58.874858,709,-0330,Y
A0M 1C0,NL,Channel-Port-aux-Basques,47.570912,-59.135614,709,-0330,Y
A0M 1J0,NL,Isle-aux-Morts,47.587509,-58.974264,709,-0330,Y
A0M 1K0,NL,La Poile,48.231991,-58.227768,709,-0330,Y
A0M 1P0,NL,Rose Blanche,47.611586,-58.693407,709,-0330,Y
A0N 0A1,NL,Barachois Brook,48.442949,-58.437384,709,-0330,Y
A0N 0A2,NL,Codroy,47.868377,-59.368441,709,-0330,Y
A0N 0A3,NL,West Bay Centre,48.587418,-58.904159,709,-0330,Y
A0N 0A4,NL,Stephenville Crossing,48.503397,-58.435321,709,-0330,Y
A0N 0A5,NL,Aguathuna,48.557054,-58.750883,709,-0330,Y
A0N 0A6,NL,Francois,47.585685,-56.753114,709,-0330,Y
A0N 0A7,NL,Ramea,47.522919,-57.386908,709,-0330,Y
A0N 0A8,NL,South Branch,47.910618,-59.028735,709,-0330,Y
A0N 0A9,NL,Noels Pond,48.5488,-58.525446,709,-0330,Y
A0N 0B1,NL,St Fintans,48.193371,-58.730782,709,-0330,Y
A0N 0B2,NL,Port au Port,48.557314,-58.715578,709,-0330,Y
A0N 0B3,NL,Burgeo,47.612361,-57.613889,709,-0330,Y
A0N 0B4,NL,Robinsons,48.249105,-58.809138,709,-0330,Y
A0N 0B5,NL,Grey River,47.589811,-57.127012,709,-0330,Y
A0N 0B6,NL,Heatherton,48.279455,-58.760418,709,-0330,Y
A0N 0B7,NL,St Davids,48.193371,-58.730782,709,-0330,Y
A0N 0B8,NL,Lourdes,48.64847,-58.996688,709,-0330,Y
A0N 0B9,NL,St Georges,48.429023,-58.477074,709,-0330,Y
A0N 0C1,NL,Doyles,47.832098,-59.163017,709,-0330,Y
A0N 0C2,NL,Grand Bay East,47.600607,-59.209285,709,-0330,Y
A0N 0C3,NL,Highlands,48.177641,-58.926405,709,-0330,Y
A0N 0C4,NL,St Andrews,47.773611,-59.313056,709,-0330,Y
A0N 0C5,NL,Jeffreys,48.193371,-58.730782,709,-0330,Y
A0N 0C6,NL,Cape St George,48.464782,-59.262594,709,-0330,Y
A0N 1A0,NL,Aguathuna,48.557054,-58.750883,709,-0330,Y
A0N 1B0,NL,Barachois Brook,48.442949,-58.437384,709,-0330,Y
A0N 1C0,NL,Cape Ray,47.641877,-59.285099,709,-0330,Y
A0N 1E0,NL,Cape St George,48.464782,-59.262594,709,-0330,Y
A0N 1G0,NL,Cartyville,48.240844,-58.803291,709,-0330,Y
A0N 1H0,NL,Codroy,47.868377,-59.368441,709,-0330,Y
A0N 1J0,NL,Doyles,47.832098,-59.163017,709,-0330,Y
A0N 1K0,NL,Grand Bay East,47.600607,-59.209285,709,-0330,Y
A0N 1M0,NL,Heatherton,48.279455,-58.760418,709,-0330,Y
A0N 1N0,NL,Highlands,48.177641,-58.926405,709,-0330,Y
A0N 1P0,NL,Jeffreys,48.193371,-58.730782,709,-0330,Y
A0N 1R0,NL,Lourdes,48.64847,-58.996688,709,-0330,Y
A0N 1S0,NL,Noels Pond,48.5488,-58.525446,709,-0330,Y
A0N 1T0,NL,Port au Port,48.557314,-58.715578,709,-0330,Y
A0N 1T1,NL,Cape St George,48.481622,-59.201648,709,-0330,Y
A0N 1V0,NL,Robinsons,48.249105,-58.809138,709,-0330,Y
A0N 1W0,NL,St Andrews,47.773611,-59.313056,709,-0330,Y
A0N 1X0,NL,St Davids,48.193371,-58.730782,709,-0330,Y
