"Payroll_ID","Payment_Date","Employee_ID","Payment_Salary","Payment_Bonus","Payment_Status"
"8405750","2022-08-27","796","1150.68","2453.00","Cleared"
"8405751","2022-08-27","814","24931.51","1598.00","Cleared"
"8405752","2022-08-27","885","4410.96","101.00","Cleared"
"8405753","2022-08-27","893","9589.04","2614.00","Cleared"
"8405754","2022-08-27","931","2493.15","1817.00","Cleared"
"8405755","2022-08-27","978","4027.40","2245.00","Cleared"
"8405756","2022-08-27","996","1917.81","3772.00","Cleared"
"8405757","2022-08-28","66","3260.27","1274.00","Cleared"
"8405758","2022-08-28","160","3068.49","4169.00","Cleared"
"8405759","2022-08-28","169","21095.89","3731.00","Cleared"
"8405760","2022-08-28","214","4794.52","1857.00","Cleared"
"8405761","2022-08-28","219","1726.03","3975.00","Cleared"
"8405762","2022-08-28","220","2493.15","2140.00","Cleared"
"8405763","2022-08-28","225","24931.51","601.00","Cleared"
"8405764","2022-08-28","226","1917.81","2179.00","Cleared"
"8405765","2022-08-28","267","3068.49","3947.00","Cleared"
"8405766","2022-08-28","310","21095.89","3297.00","Cleared"
"8405767","2022-08-28","377","7671.23","4316.00","Cleared"
"8405768","2022-08-28","380","6712.33","638.00","Cleared"
"8405769","2022-08-28","384","3260.27","2446.00","Cleared"
"8405770","2022-08-28","403","4602.74","1947.00","Cleared"
"8405771","2022-08-28","413","5139.73","976.00","Cleared"
"8405772","2022-08-28","433","3452.05","2396.00","Cleared"
"8405773","2022-08-28","435","4027.40","773.00","Cleared"
"8405774","2022-08-28","440","5753.42","4196.00","Cleared"
"8405775","2022-08-28","462","3835.62","3556.00","Cleared"
"8405776","2022-08-28","475","4410.96","2830.00","Cleared"
"8405777","2022-08-28","514","1726.03","1743.00","Cleared"
"8405778","2022-08-28","523","7671.23","2853.00","Cleared"
"8405779","2022-08-28","560","9589.04","283.00","Cleared"
"8405780","2022-08-28","588","5753.42","2864.00","Cleared"
"8405781","2022-08-28","641","5139.73","1187.00","Cleared"
"8405782","2022-08-28","650","2493.15","2379.00","Cleared"
"8405783","2022-08-28","657","1687.67","3286.00","Cleared"
"8405784","2022-08-28","737","1150.68","995.00","Cleared"
"8405785","2022-08-28","745","3068.49","2893.00","Cleared"
"8405786","2022-08-28","749","2876.71","3028.00","Cleared"
"8405787","2022-08-28","828","3835.62","1414.00","Cleared"
"8405788","2022-08-28","840","3452.05","488.00","Cleared"
"8405789","2022-08-28","866","3260.27","2559.00","Cleared"
"8405790","2022-08-28","874","2876.71","1930.00","Cleared"
"8405791","2022-08-28","878","5139.73","4470.00","Cleared"
"8405792","2022-08-29","10","2876.71","4077.00","Cleared"
"8405793","2022-08-29","22","5753.42","3036.00","Cleared"
"8405794","2022-08-29","27","9589.04","3485.00","Cleared"
"8405795","2022-08-29","52","5561.64","4430.00","Cleared"
"8405796","2022-08-29","56","5561.64","1421.00","Cleared"
"8405797","2022-08-29","59","2301.37","1902.00","Cleared"
"8405798","2022-08-29","60","2301.37","1491.00","Cleared"
"8405799","2022-08-29","77","3260.27","2425.00","Cleared"
"8405800","2022-08-29","78","460.27","4354.00","Cleared"
"8405801","2022-08-29","151","4219.18","3192.00","Cleared"
"8405802","2022-08-29","155","2876.71","811.00","Cleared"
"8405803","2022-08-29","162","5753.42","4143.00","Cleared"
"8405804","2022-08-29","163","3260.27","1511.00","Cleared"
"8405805","2022-08-29","238","4027.40","478.00","Cleared"
"8405806","2022-08-29","259","6712.33","2564.00","Cleared"
"8405807","2022-08-29","276","3260.27","2192.00","Cleared"
"8405808","2022-08-29","282","1917.81","3908.00","Cleared"
"8405809","2022-08-29","289","4410.96","144.00","Cleared"
"8405810","2022-08-29","311","4410.96","2230.00","Cleared"
"8405811","2022-08-29","312","1726.03","957.00","Cleared"
"8405812","2022-08-29","326","1917.81","3484.00","Cleared"
"8405813","2022-08-29","329","1342.47","140.00","Cleared"
"8405814","2022-08-29","344","1917.81","4102.00","Cleared"
"8405815","2022-08-29","349","2493.15","559.00","Cleared"
"8405816","2022-08-29","353","1150.68","1531.00","Cleared"
"8405817","2022-08-29","386","28767.12","1020.00","Cleared"
"8405818","2022-08-29","408","3068.49","793.00","Cleared"
"8405819","2022-08-29","419","7671.23","99.00","Cleared"
"8405820","2022-08-29","423","2876.71","3325.00","Cleared"
"8405821","2022-08-29","424","3260.27","1286.00","Cleared"
"8405822","2022-08-29","426","2876.71","156.00","Cleared"
"8405823","2022-08-29","437","3835.62","1687.00","Cleared"
"8405824","2022-08-29","442","5139.73","527.00","Cleared"
"8405825","2022-08-29","443","1917.81","4250.00","Cleared"
"8405826","2022-08-29","445","5561.64","2190.00","Cleared"
"8405827","2022-08-29","447","1687.67","1825.00","Cleared"
"8405828","2022-08-29","478","6712.33","1942.00","Cleared"
"8405829","2022-08-29","484","3835.62","3393.00","Cleared"
"8405830","2022-08-29","518","1150.68","3972.00","Cleared"
"8405831","2022-08-29","519","1342.47","2385.00","Cleared"
"8405832","2022-08-29","524","2876.71","637.00","Cleared"
"8405833","2022-08-29","528","4027.40","1611.00","Cleared"
"8405834","2022-08-29","543","5753.42","3191.00","Cleared"
"8405835","2022-08-29","563","1150.68","1251.00","Cleared"
"8405836","2022-08-29","576","5561.64","2914.00","Cleared"
"8405837","2022-08-29","590","1917.81","1375.00","Cleared"
"8405838","2022-08-29","594","24931.51","3293.00","Cleared"
"8405839","2022-08-29","598","4027.40","2357.00","Cleared"
"8405840","2022-08-29","617","1917.81","1116.00","Cleared"
"8405841","2022-08-29","627","3835.62","2064.00","Cleared"
"8405842","2022-08-29","645","4602.74","4187.00","Cleared"
"8405843","2022-08-29","669","3835.62","2292.00","Cleared"
"8405844","2022-08-29","707","3835.62","475.00","Cleared"
"8405845","2022-08-29","736","2876.71","3621.00","Cleared"
"8405846","2022-08-29","738","1687.67","141.00","Cleared"
"8405847","2022-08-29","760","5753.42","2337.00","Cleared"
"8405848","2022-08-29","762","5753.42","2166.00","Cleared"
"8405849","2022-08-29","779","3260.27","2023.00","Cleared"
"8405850","2022-08-29","789","1726.03","879.00","Cleared"
"8405851","2022-08-29","801","3260.27","1881.00","Cleared"
"8405852","2022-08-29","810","1726.03","2329.00","Cleared"
"8405853","2022-08-29","811","3260.27","653.00","Cleared"
"8405854","2022-08-29","823","7671.23","941.00","Cleared"
"8405855","2022-08-29","838","3068.49","3634.00","Cleared"
"8405856","2022-08-29","839","1917.81","1149.00","Cleared"
"8405857","2022-08-29","855","4219.18","3506.00","Cleared"
"8405858","2022-08-29","859","1726.03","406.00","Cleared"
"8405859","2022-08-29","869","28767.12","286.00","Cleared"
"8405860","2022-08-29","872","1534.25","3065.00","Cleared"
"8405861","2022-08-29","884","28767.12","3975.00","Cleared"
"8405862","2022-08-29","898","24931.51","2376.00","Cleared"
"8405863","2022-08-29","908","3835.62","1930.00","Cleared"
"8405864","2022-08-29","912","3260.27","3895.00","Cleared"
"8405865","2022-08-29","923","2876.71","1227.00","Cleared"
"8405866","2022-08-29","932","2876.71","4148.00","Cleared"
"8405867","2022-08-29","935","920.55","3435.00","Cleared"
"8405868","2022-08-29","949","3260.27","1685.00","Cleared"
"8405869","2022-08-29","954","2301.37","471.00","Cleared"
"8405870","2022-08-29","956","5753.42","4048.00","Cleared"
"8405871","2022-08-29","964","2876.71","4043.00","Cleared"
"8405872","2022-08-29","971","5561.64","4249.00","Cleared"
"8405873","2022-08-29","975","21095.89","821.00","Cleared"
"8405874","2022-08-29","989","3835.62","2833.00","Cleared"
"8405875","2022-08-30","12","7671.23","650.00","Cleared"
"8405876","2022-08-30","14","21095.89","4050.00","Cleared"
"8405877","2022-08-30","23","4794.52","2171.00","Cleared"
"8405878","2022-08-30","38","1687.67","1704.00","Cleared"
"8405879","2022-08-30","54","3068.49","4438.00","Cleared"
"8405880","2022-08-30","61","3835.62","1913.00","Cleared"
"8405881","2022-08-30","102","21095.89","1718.00","Cleared"
"8405882","2022-08-30","103","3452.05","3494.00","Cleared"
"8405883","2022-08-30","152","920.55","2176.00","Cleared"
"8405884","2022-08-30","173","4794.52","2437.00","Cleared"
"8405885","2022-08-30","174","5561.64","2512.00","Cleared"
"8405886","2022-08-30","185","4794.52","340.00","Cleared"
"8405887","2022-08-30","201","2493.15","2019.00","Cleared"
"8405888","2022-08-30","203","3260.27","2918.00","Cleared"
"8405889","2022-08-30","208","1917.81","43.00","Cleared"
"8405890","2022-08-30","229","2493.15","33.00","Cleared"
"8405891","2022-08-30","242","4794.52","4082.00","Cleared"
"8405892","2022-08-30","250","24931.51","1738.00","Cleared"
"8405893","2022-08-30","258","2876.71","4085.00","Cleared"
"8405894","2022-08-30","288","3068.49","2864.00","Cleared"
"8405895","2022-08-30","313","4794.52","2846.00","Cleared"
"8405896","2022-08-30","319","4410.96","1976.00","Cleared"
"8405897","2022-08-30","327","1150.68","466.00","Cleared"
"8405898","2022-08-30","338","1726.03","3261.00","Cleared"
"8405899","2022-08-30","346","2876.71","2042.00","Cleared"
"8405900","2022-08-30","355","1726.03","2926.00","Cleared"
"8405901","2022-08-30","361","1726.03","3985.00","Cleared"
"8405902","2022-08-30","367","21095.89","3190.00","Cleared"
"8405903","2022-08-30","379","1150.68","3368.00","Cleared"
"8405904","2022-08-30","390","3068.49","4264.00","Cleared"
"8405905","2022-08-30","417","460.27","2887.00","Cleared"
"8405906","2022-08-30","438","1150.68","3056.00","Cleared"
"8405907","2022-08-30","441","2876.71","4382.00","Cleared"
"8405908","2022-08-30","450","1917.81","3551.00","Cleared"
"8405909","2022-08-30","476","3835.62","2174.00","Cleared"
"8405910","2022-08-30","477","5753.42","2294.00","Cleared"
"8405911","2022-08-30","486","2493.15","1279.00","Cleared"
"8405912","2022-08-30","487","1917.81","2530.00","Cleared"
"8405913","2022-08-30","503","1534.25","462.00","Cleared"
"8405914","2022-08-30","504","21095.89","1188.00","Cleared"
"8405915","2022-08-30","505","3260.27","2440.00","Cleared"
"8405916","2022-08-30","544","920.55","3153.00","Cleared"
"8405917","2022-08-30","547","1917.81","3258.00","Cleared"
"8405918","2022-08-30","552","1534.25","361.00","Cleared"
"8405919","2022-08-30","557","1726.03","4048.00","Cleared"
"8405920","2022-08-30","566","3835.62","702.00","Cleared"
"8405921","2022-08-30","570","920.55","3600.00","Cleared"
"8405922","2022-08-30","578","3452.05","1736.00","Cleared"
"8405923","2022-08-30","596","2876.71","2686.00","Cleared"
"8405924","2022-08-30","625","3835.62","2822.00","Cleared"
"8405925","2022-08-30","631","920.55","857.00","Cleared"
"8405926","2022-08-30","636","1687.67","947.00","Cleared"
"8405927","2022-08-30","637","3835.62","2476.00","Cleared"
"8405928","2022-08-30","640","3068.49","694.00","Cleared"
"8405929","2022-08-30","649","6712.33","2350.00","Cleared"
"8405930","2022-08-30","659","1150.68","3959.00","Cleared"
"8405931","2022-08-30","701","1917.81","2318.00","Cleared"
"8405932","2022-08-30","722","4794.52","2821.00","Cleared"
"8405933","2022-08-30","752","2876.71","3296.00","Cleared"
"8405934","2022-08-30","757","24931.51","31.00","Cleared"
"8405935","2022-08-30","770","3835.62","997.00","Cleared"
"8405936","2022-08-30","781","7671.23","1296.00","Cleared"
"8405937","2022-08-30","787","4794.52","4036.00","Cleared"
"8405938","2022-08-30","803","2876.71","2983.00","Cleared"
"8405939","2022-08-30","806","1150.68","438.00","Cleared"
"8405940","2022-08-30","816","1687.67","3170.00","Cleared"
"8405941","2022-08-30","848","4410.96","1750.00","Cleared"
"8405942","2022-08-30","861","3260.27","3512.00","Cleared"
"8405943","2022-08-30","886","1150.68","3883.00","Cleared"
"8405944","2022-08-30","889","1150.68","673.00","Cleared"
"8405945","2022-08-30","958","21095.89","3600.00","Cleared"
"8405946","2022-08-30","962","5753.42","2147.00","Cleared"
"8405947","2022-08-30","965","4027.40","3975.00","Cleared"
"8405948","2022-08-30","972","3835.62","3832.00","Cleared"
"8405949","2022-08-30","979","3260.27","3658.00","Cleared"
"8405950","2022-08-30","992","24931.51","3115.00","Cleared"
"8405951","2022-08-30","993","3068.49","2274.00","Cleared"
"8405952","2022-08-30","997","2876.71","1715.00","Cleared"
"8405953","2022-08-31","2","5561.64","884.00","Cleared"
"8405954","2022-08-31","7","5561.64","4172.00","Cleared"
"8405955","2022-08-31","16","1150.68","1984.00","Cleared"
"8405956","2022-08-31","18","1687.67","231.00","Cleared"
"8405957","2022-08-31","25","1726.03","2236.00","Cleared"
"8405958","2022-08-31","32","3452.05","3.00","Cleared"
"8405959","2022-08-31","44","21095.89","577.00","Cleared"
"8405960","2022-08-31","57","2876.71","3353.00","Cleared"
"8405961","2022-08-31","76","4410.96","2209.00","Cleared"
"8405962","2022-08-31","88","4219.18","1058.00","Cleared"
"8405963","2022-08-31","90","1150.68","3909.00","Cleared"
"8405964","2022-08-31","93","1726.03","666.00","Cleared"
"8405965","2022-08-31","99","3260.27","2443.00","Cleared"
"8405966","2022-08-31","110","3260.27","2256.00","Cleared"
"8405967","2022-08-31","126","1150.68","2815.00","Cleared"
"8405968","2022-08-31","153","4410.96","1922.00","Cleared"
"8405969","2022-08-31","157","4602.74","960.00","Cleared"
"8405970","2022-08-31","159","6712.33","1110.00","Cleared"
"8405971","2022-08-31","166","1687.67","3709.00","Cleared"
"8405972","2022-08-31","167","7671.23","2090.00","Cleared"
"8405973","2022-08-31","168","1726.03","1556.00","Cleared"
"8405974","2022-08-31","190","3068.49","2587.00","Cleared"
"8405975","2022-08-31","194","7671.23","1398.00","Cleared"
"8405976","2022-08-31","202","24931.51","688.00","Cleared"
"8405977","2022-08-31","212","1150.68","3277.00","Cleared"
"8405978","2022-08-31","217","4794.52","2808.00","Cleared"
"8405979","2022-08-31","243","4602.74","1488.00","Cleared"
"8405980","2022-08-31","249","2493.15","4235.00","Cleared"
"8405981","2022-08-31","295","1917.81","2201.00","Cleared"
"8405982","2022-08-31","330","5753.42","1535.00","Cleared"
"8405983","2022-08-31","334","24931.51","922.00","Cleared"
"8405984","2022-08-31","352","7671.23","898.00","Cleared"
"8405985","2022-08-31","405","7671.23","3414.00","Cleared"
"8405986","2022-08-31","415","5753.42","374.00","Cleared"
"8405987","2022-08-31","425","2876.71","224.00","Cleared"
"8405988","2022-08-31","429","1917.81","4143.00","Cleared"
"8405989","2022-08-31","457","6712.33","2514.00","Cleared"
"8405990","2022-08-31","463","460.27","4495.00","Cleared"
"8405991","2022-08-31","467","28767.12","3039.00","Cleared"
"8405992","2022-08-31","490","1150.68","1325.00","Cleared"
"8405993","2022-08-31","493","1917.81","2443.00","Cleared"
"8405994","2022-08-31","512","3260.27","3450.00","Cleared"
"8405995","2022-08-31","527","7671.23","1905.00","Cleared"
"8405996","2022-08-31","539","3260.27","271.00","Cleared"
"8405997","2022-08-31","554","2876.71","3042.00","Cleared"
"8405998","2022-08-31","558","3260.27","3235.00","Cleared"
"8405999","2022-08-31","599","1150.68","3603.00","Cleared"
"8406000","2022-08-31","600","1150.68","1248.00","Cleared"
"8406001","2022-08-31","601","1917.81","387.00","Cleared"
"8406002","2022-08-31","605","4602.74","138.00","Cleared"
"8406003","2022-08-31","609","3835.62","4005.00","Cleared"
"8406004","2022-08-31","620","1726.03","210.00","Cleared"
"8406005","2022-08-31","635","21095.89","2018.00","Cleared"
"8406006","2022-08-31","658","1726.03","3959.00","Cleared"
"8406007","2022-08-31","662","2493.15","584.00","Cleared"
"8406008","2022-08-31","667","1726.03","1554.00","Cleared"
"8406009","2022-08-31","670","5561.64","3160.00","Cleared"
"8406010","2022-08-31","673","28767.12","654.00","Cleared"
"8406011","2022-08-31","681","4410.96","389.00","Cleared"
"8406012","2022-08-31","687","6712.33","1009.00","Cleared"
"8406013","2022-08-31","694","24931.51","1227.00","Cleared"
"8406014","2022-08-31","699","3068.49","280.00","Cleared"
"8406015","2022-08-31","743","1917.81","3068.00","Cleared"
"8406016","2022-08-31","748","3260.27","2731.00","Cleared"
"8406017","2022-08-31","763","5561.64","3816.00","Cleared"
"8406018","2022-08-31","786","24931.51","504.00","Cleared"
"8406019","2022-08-31","804","3835.62","3865.00","Cleared"
"8406020","2022-08-31","824","1342.47","3944.00","Cleared"
"8406021","2022-08-31","825","1726.03","800.00","Cleared"
"8406022","2022-08-31","847","3835.62","3092.00","Cleared"
"8406023","2022-08-31","868","2876.71","940.00","Cleared"
"8406024","2022-08-31","876","3260.27","3711.00","Cleared"
"8406025","2022-08-31","894","3835.62","3822.00","Cleared"
"8406026","2022-08-31","906","460.27","346.00","Cleared"
"8406027","2022-08-31","910","1687.67","1216.00","Cleared"
"8406028","2022-08-31","922","24931.51","2614.00","Cleared"
"8406029","2022-08-31","926","2876.71","4056.00","Cleared"
"8406030","2022-08-31","939","4794.52","3201.00","Cleared"
"8406031","2022-08-31","968","3260.27","144.00","Cleared"
"8406032","2022-08-31","985","1726.03","4413.00","Cleared"
"8406033","2022-09-01","24","3068.49","1027.00","Cleared"
"8406034","2022-09-01","40","3068.49","3902.00","Cleared"
"8406035","2022-09-01","58","3835.62","1096.00","Cleared"
"8406036","2022-09-01","62","460.27","3984.00","Cleared"
"8406037","2022-09-01","64","3260.27","3080.00","Cleared"
"8406038","2022-09-01","74","2493.15","3375.00","Cleared"
"8406039","2022-09-01","79","24931.51","1181.00","Cleared"
"8406040","2022-09-01","83","4410.96","369.00","Cleared"
"8406041","2022-09-01","84","28767.12","2502.00","Cleared"
"8406042","2022-09-01","92","1534.25","1164.00","Cleared"
"8406043","2022-09-01","96","1150.68","2117.00","Cleared"
"8406044","2022-09-01","105","3835.62","4031.00","Cleared"
"8406045","2022-09-01","119","4410.96","3160.00","Cleared"
"8406046","2022-09-01","123","3835.62","2442.00","Cleared"
"8406047","2022-09-01","125","2876.71","392.00","Cleared"
"8406048","2022-09-01","141","3835.62","487.00","Cleared"
